%Y-%m-%d;SPI;BASI;INDU;CONG;HLTH;CONS;TELE;UTIL;FINA;TECH
2005-07-21;983.44;957.11;693.93;1310.19;1103.94;926.94;849.42;2923.47;918.22;562.01
2005-07-22;984.49;955.26;696.1;1309.88;1104.52;930.1;851.4;2930.93;919.5;568.08
2005-07-25;985.71;953.63;693.94;1317.96;1108.15;927.48;844.96;2920.52;918.18;570.04
2005-07-26;988.46;942.28;698.62;1320.85;1111.04;938.67;849.42;2922.49;920.51;571.14
2005-07-27;994.45;950.71;704.08;1352.32;1110.41;948.84;846.45;2937.19;922.61;580.05
2005-07-28;1001.4;977.63;708.92;1371.13;1113.43;948.53;850.41;2919.97;929.34;578.08
2005-07-29;1000.43;973.56;709.61;1371.93;1113.86;934.09;843.47;2931.89;927.79;582.81
2005-08-01;1001.84;971.84;713.31;1369.96;1120.12;939.18;841.99;2951.54;925;584.51
2005-08-02;1010.63;994.56;712.99;1385.92;1135.07;939.22;844.46;2985.9;929.31;584.52
2005-08-03;1008.87;1000.41;719;1373.93;1130.32;943.93;844.96;3022.86;929.49;582.74
2005-08-04;1003.36;1009.79;716.46;1371.42;1125.41;943.12;833.07;3052.03;918.78;579.07
2005-08-05;1002.05;1002.28;713.77;1376.66;1121.16;945.2;831.08;3051.09;918.31;578.88
2005-08-08;1005.88;1004.94;717.38;1381.08;1124.1;949.94;829.6;3045.79;923.29;580.59
2005-08-09;1006.58;1005.19;720.66;1384.92;1126.84;958.85;831.58;3061.51;918.51;585.23
2005-08-10;1013.56;1006.17;725.37;1399.63;1127.23;977.11;844.96;3054.89;928.64;592.28
2005-08-11;1012.21;1003.85;721.36;1397.31;1123.93;975.7;843.97;3061.16;930.62;588.91
2005-08-12;1007.85;1001.31;719.13;1385.94;1118.82;968.52;840;3052.39;928.72;587.7
2005-08-15;1006.51;998.11;719.28;1393.73;1110.56;968.59;837.53;3059.88;929.78;587.35
2005-08-16;1007.19;996.53;724.28;1390.24;1113.12;975.97;835.54;3048.24;928;590.59
2005-08-17;1006.08;995.57;714.99;1374.84;1120.91;972.49;836.54;3036.81;927.29;588.01
2005-08-18;1001.06;989.43;710.1;1365.59;1116.47;965.51;839.51;3033.12;922.93;587.81
2005-08-19;1007.3;996.01;716.16;1379.35;1121.5;975.4;841.99;3045.45;927.52;589.98
2005-08-22;1005.78;998.74;720;1370.56;1115.52;977.66;845.95;3027.47;929.63;591.65
2005-08-23;997.52;990.07;714.93;1361.76;1103.28;968.29;843.97;3031.79;923.66;586.57
2005-08-24;993.09;985.87;712.05;1364.53;1096.76;953.98;840.5;3015.35;919.26;579.74
2005-08-25;985.45;976.73;707.62;1351.95;1090.99;941.46;833.07;3003.4;911.15;572.74
2005-08-26;980.52;974.3;709.76;1339.13;1078.58;941.53;830.59;3012.48;912.19;571.77
2005-08-29;983.06;974.36;710.08;1348;1083.29;940.02;830.09;3002.17;912.3;571.63
2005-08-30;984.46;976.69;712.23;1344.28;1090.45;944.1;831.58;3009.65;909.86;568.13
2005-08-31;990.9;982.06;714.79;1368.99;1093.94;951.59;836.54;3055.5;913.66;573.52
2005-09-01;996.54;991.81;721.86;1377.23;1098.34;966.87;835.54;3043.67;917.61;579.23
2005-09-02;993.73;990.7;724.17;1363.11;1093.99;968.68;834.06;3033.99;917.71;577.26
2005-09-05;995.09;988.8;723.8;1364.24;1095.74;968.79;834.06;3018.78;920.53;571.74
2005-09-06;1004.85;995.47;728.95;1376.47;1105.44;980.64;837.03;3062.05;931.46;583.1
2005-09-07;1015.83;1006.11;729.68;1390.07;1115.6;985.76;834.55;3074.22;948.12;586.1
2005-09-08;1015.44;1003.46;728.3;1389.79;1118.27;980.19;833.07;3041.42;946.21;586.36
2005-09-09;1018.85;1004.43;729.38;1388.79;1125.65;985.66;830.59;3112.71;948.63;588.21
2005-09-12;1023.17;1010.66;733.85;1398.1;1130.28;996.69;834.06;3118.77;949.56;594.77
2005-09-13;1018.61;1003.22;728.98;1398.66;1126;983.58;829.1;3126.69;944.29;589.1
2005-09-14;1023.83;1001.85;729.33;1409.43;1132.53;988.15;831.08;3138.9;949.3;589.35
2005-09-15;1026.79;999.44;732.62;1416.76;1131.15;1014.98;844.46;3137.59;951.64;589.86
2005-09-16;1034.87;1006.71;735;1426.11;1141.91;1026.31;845.95;3102.36;959.51;590.93
2005-09-19;1034.55;999.72;732.36;1436.25;1139.62;1026.45;843.47;3084.22;958.7;589.78
2005-09-20;1039.31;995.63;735;1426.78;1148.39;1022.8;852.89;3080.37;967.57;601.34
2005-09-21;1028.81;984.61;728.39;1412.56;1137.82;1013.32;843.97;3059.44;956.39;595.66
2005-09-22;1024.73;978.28;723.43;1407.3;1140.82;1006.85;835.54;3076.39;947.27;586.71
2005-09-23;1031.56;979.97;726.03;1425.87;1148.3;1005.55;838.52;3075.37;952.52;594.72
2005-09-26;1041.14;990.16;727.61;1446.55;1153.43;1012.24;834.55;3048.4;966.47;600.22
2005-09-27;1040.87;986.91;727.92;1459.64;1148.24;1010.34;833.56;3029.76;966.31;596.26
2005-09-28;1048.57;990.86;732.23;1474.29;1149.43;1027.47;834.55;3001.04;978.72;599.07
2005-09-29;1042.67;988.57;733.6;1456.88;1147.14;1017.56;834.06;2998.9;970.59;598.7
2005-09-30;1049.4;1004.13;744.13;1469.2;1160.94;1027.46;838.52;3061.15;965.97;604.12
2005-10-03;1064.37;1013.3;747.28;1494.62;1182.66;1034.9;834.55;3038.61;978.04;614.24
2005-10-04;1069.5;1020.23;750.58;1502.05;1183.63;1040.63;832.57;3033.44;987.77;611.92
2005-10-05;1066.78;1010.16;745.07;1497.7;1188.86;1029.18;831.58;3024.32;981.16;605.83
2005-10-06;1053.59;1002.16;739.24;1464.84;1176.63;999.73;839.01;3000.29;972.39;597.08
2005-10-07;1053.9;997.85;733.07;1479.46;1179.23;987.54;838.52;2996.1;970.92;578.25
2005-10-10;1054.61;1007.05;735.1;1461.97;1181.66;995.04;836.54;2965.98;974.89;580.86
2005-10-11;1056.98;1009.37;736.21;1458.28;1190.42;1002.67;834.55;2957.06;973.51;582.09
2005-10-12;1050.32;994.4;734.75;1443.37;1183.98;1000.28;830.59;2946.72;968.36;569.62
2005-10-13;1041.89;985.94;722.61;1449.82;1174.84;977.11;831.58;2915.05;957.75;559.92
2005-10-14;1041.96;990.33;721.81;1453.42;1170.8;980.88;839.51;2925.52;959.44;559.85
2005-10-17;1043.93;991.42;722.85;1454.38;1177.05;977.38;833.07;2934.72;958.99;565.13
2005-10-18;1051.97;988.11;718.19;1456.3;1213.57;964.77;832.57;2937.56;952.18;560.63
2005-10-19;1032.77;967.13;700.58;1418.27;1199.43;945.86;830.09;2921.39;933.17;551.35
2005-10-20;1042.09;969.35;701.94;1466.77;1199.88;956.68;832.08;2907.2;939.88;558.57
2005-10-21;1036.66;975.6;694.71;1480.51;1185.02;945.84;830.59;2897.98;936.04;550.2
2005-10-24;1045.91;981.46;705.19;1478.89;1198.85;964.09;830.59;2911.84;944.46;559.14
2005-10-25;1049.65;978.08;705.41;1479.49;1205.18;976.21;830.09;2877.9;948.66;556.61
2005-10-26;1054.18;984.8;706.68;1483.03;1210.57;986.42;830.59;2857.91;953.56;557.64
2005-10-27;1045.92;973.45;696.52;1476.18;1202.28;975.36;822.66;2855.78;945.62;553.11
2005-10-28;1039.57;974.06;704.01;1460.86;1195.15;962.15;824.15;2846.44;937.81;551.17
2005-10-31;1062.82;989.43;720.47;1486.43;1221.64;992.8;841.49;2880.22;961.78;554.28
2005-11-01;1071.8;991.92;721.58;1491.03;1226.23;1000.06;834.55;2874.23;981.9;560.95
2005-11-02;1074.51;990.26;722.76;1486.69;1220.6;1007.34;842.98;2911.32;995.41;569.17
2005-11-03;1088.25;991.28;733.75;1510.36;1230.23;1020.59;841.49;2912.62;1012.84;582.61
2005-11-04;1087.48;985.4;738.92;1503.21;1234.1;1011.87;842.48;2895.03;1009.4;583.46
2005-11-07;1094.25;987.6;745.78;1510.82;1243.66;1026.76;841;2897.35;1013.16;587.39
2005-11-08;1094.61;980.38;744.52;1496.53;1252.53;1012.35;840;2886.81;1015.09;582.98
2005-11-09;1092.01;985.92;744.76;1505.55;1236.59;1015.09;834.55;2900.04;1017.85;584.22
2005-11-10;1093.02;999.9;756.16;1500.38;1233.86;1013.19;834.55;2862.63;1020.24;585.12
2005-11-11;1107.69;1008.22;762.04;1518.59;1253.25;1029.2;839.51;2873.62;1035.08;579.03
2005-11-14;1102.51;1022.64;761.9;1514.9;1237.22;1032.75;839.51;2875.63;1033.93;576.78
2005-11-15;1103.9;1021.4;764.46;1521.12;1239.99;1032.21;830.09;2878.94;1032.73;577.07
2005-11-16;1096;1011.49;759.98;1515.61;1230.17;1021.02;829.1;2879.77;1024.23;574.19
2005-11-17;1104.42;1012.54;761.13;1534.29;1227.42;1043.96;832.57;2876.36;1041.88;576.24
2005-11-18;1118.35;1020.48;770.64;1545.7;1242.29;1065.66;833.07;2886.59;1058.71;581.15
2005-11-21;1121.32;1023.21;772.63;1540.93;1247.17;1066.06;830.59;2864.86;1064.32;580.7
2005-11-22;1123.73;1025.74;781.78;1530.81;1255.93;1064.71;832.57;2859.31;1063.63;583.5
2005-11-23;1127.74;1022.38;785.25;1533.65;1258.66;1063.95;839.01;2861.25;1071.24;586.05
2005-11-24;1124.86;1026.54;782.51;1528.02;1246.11;1062.68;833.56;2867.87;1077.78;583.17
2005-11-25;1128.66;1029.18;786.83;1535.62;1251.8;1064.39;826.62;2868.84;1078.76;590.37
2005-11-28;1117.64;1025.44;778.97;1515.66;1234.26;1047;805.81;2847.01;1075.79;590.71
2005-11-29;1119.75;1034.3;779.34;1516.7;1237.51;1051.47;812.25;2828.25;1076.84;591.43
2005-11-30;1115.24;1027.57;781.09;1510.24;1232.34;1041.79;816.22;2849.99;1071.29;594.88
2005-12-01;1133.2;1044.26;793.29;1522.55;1249.14;1048.5;827.62;2817.99;1098.73;596.44
2005-12-02;1141.22;1061.86;798.86;1535.38;1253.72;1045.3;814.73;2829.11;1110;614.38
2005-12-05;1140.92;1057.15;796.19;1532.75;1250.87;1043.99;823.15;2825.84;1114.5;611.2
2005-12-06;1144.19;1058.33;796.55;1533.01;1254.63;1054.44;824.15;2805.76;1119.95;601.84
2005-12-07;1141.21;1056.72;796.21;1520.41;1257.52;1053.95;824.15;2815.78;1112.88;605.4
2005-12-08;1137.24;1054.85;793;1523.8;1251.61;1065.07;814.73;2809.8;1104.91;606.03
2005-12-09;1138.09;1056.02;797.13;1523.52;1256.67;1059.35;816.71;2830.62;1102.12;601.31
2005-12-12;1137.78;1064.95;799.94;1526.91;1246.53;1067.91;820.68;2831.71;1106.35;599.48
2005-12-13;1139.32;1070.96;801.18;1530.26;1247.25;1076.57;821.67;2878.84;1106.87;596.34
2005-12-14;1131.05;1067.38;795.85;1516;1239.09;1066.82;817.21;2863.05;1098.85;590.96
2005-12-15;1122.78;1069.62;792.21;1507.72;1225.97;1075.48;814.73;2845.8;1089.36;584.24
2005-12-16;1127.61;1075.27;794.22;1523.12;1218.95;1082.51;815.23;2858.59;1102.8;584.45
2005-12-19;1133.24;1078.27;796.93;1513.73;1232.81;1091.23;811.76;2834.95;1108.49;582.64
2005-12-20;1131.39;1090.59;800.41;1503.61;1231.18;1092.65;811.26;2847.37;1105.13;586.56
2005-12-21;1136.29;1106.67;808.73;1508.18;1225.97;1103.22;818.69;2882.87;1115.96;601.36
2005-12-22;1132.17;1102.77;809.39;1505.05;1220.42;1104.01;815.72;2912.85;1109.48;605.19
2005-12-23;1129.64;1100.81;807.74;1500.04;1215.48;1106.93;815.23;2883.06;1108.86;605.06
2005-12-27;1137.09;1117.89;815.82;1507.4;1225.74;1120.03;820.68;2866.62;1112.1;609.2
2005-12-28;1139.01;1111.41;822.73;1511.24;1227.85;1117.33;820.68;2881.26;1113.11;608.02
2005-12-29;1147.81;1124.64;830.94;1525.73;1239.77;1120.33;820.68;2894.13;1118.28;610.3
2005-12-30;1143.26;1129.44;827.85;1525.39;1235.55;1116.88;822.16;2909.62;1109.24;609.79
2006-01-03;1150.82;1134.96;843.05;1536.57;1229.93;1127.54;820.67;2976.14;1125.75;619.56
2006-01-04;1164.9;1134.85;856.5;1552.69;1239.94;1131.76;826.62;3028.8;1146.3;632.79
2006-01-05;1162.24;1129.4;858.56;1546.21;1238.73;1147.55;826.62;3031.58;1141.83;629.72
2006-01-06;1164.84;1127.15;861.19;1536.69;1241.77;1142.46;823.15;3066.19;1150.4;641.12
2006-01-09;1164.63;1127.86;876.21;1530.12;1234.66;1133.05;821.17;3100.09;1154.13;640.97
2006-01-10;1157.11;1126.32;869.85;1533.64;1222.48;1131.42;815.22;3075.18;1144;633.01
2006-01-11;1169.9;1139.98;883.56;1546.22;1226.45;1150.87;815.22;3095.93;1166.97;630.68
2006-01-12;1176.81;1149.4;884.01;1542.37;1238.08;1155.95;806.8;3063.34;1177.46;644.97
2006-01-13;1177.55;1138.38;883.27;1535.39;1253.13;1152.06;801.84;3085.64;1170.42;642.88
2006-01-16;1182.46;1143.52;887.81;1538.36;1263.44;1154.08;801.35;3075.23;1171.9;645.65
2006-01-17;1175.32;1130.73;879.31;1520.55;1263.79;1147.14;792.43;3103.67;1162.91;645.15
2006-01-18;1167;1127.1;873.28;1507.99;1264.44;1145.34;787.47;3077.58;1145.57;637.28
2006-01-19;1172.73;1138.72;882.87;1518.14;1249.55;1149.03;782.02;3074.17;1170.99;583.38
2006-01-20;1162.56;1142.12;878.37;1484.43;1250.29;1146.15;787.47;3083.78;1155.48;584.45
2006-01-23;1162.65;1137.67;871.28;1484.95;1248.54;1148.51;788.46;3080.97;1160.91;575.58
2006-01-24;1161.53;1137.42;866.28;1477.51;1257.19;1139.64;774.09;3105.53;1155.42;570.08
2006-01-25;1160.08;1134.26;873.02;1471.84;1248.47;1142.97;778.55;3089.42;1160.13;560.31
2006-01-26;1169.81;1132.43;891.07;1493.49;1242.84;1149.59;781.52;3107.94;1178.44;566.53
2006-01-27;1175.49;1137.69;900.23;1484.28;1247.73;1167.57;786.48;3117.08;1190.72;574.71
2006-01-30;1177.17;1131.01;901.73;1488.65;1249.28;1170.97;784;3105.73;1192.27;582.74
2006-01-31;1180.39;1128.85;901.49;1485.84;1259.72;1180.48;778.55;3131.23;1193.82;583.5
2006-02-01;1184.34;1150.92;909.2;1490.3;1253.97;1182.43;778.55;3188.13;1204.16;576.67
2006-02-02;1178.16;1144.83;910.24;1479.32;1248.6;1178.11;776.57;3205.5;1195.81;573.68
2006-02-03;1185.52;1137.62;913.04;1495.62;1262.72;1191.98;777.06;3223.9;1196.87;572.78
2006-02-06;1185.54;1159.79;914.47;1492.65;1245.91;1194.75;775.08;3191.98;1211.53;572.9
2006-02-07;1185.1;1150.38;913.56;1492.95;1245.72;1188.33;779.04;3239.73;1212.05;563.8
2006-02-08;1184.18;1146.8;908.94;1492.54;1248.46;1189.12;788.96;3220.14;1208.61;563.11
2006-02-09;1190.5;1181.89;920.41;1498.04;1247.01;1193.61;796.89;3204.72;1217.91;568.35
2006-02-10;1189.27;1200.09;918.76;1501.64;1237.73;1198.9;797.88;3206.09;1219;580.43
2006-02-13;1192.91;1195.3;920.04;1501.33;1242.69;1197.88;788.96;3212.22;1226.59;572.26
2006-02-14;1192.3;1200.9;921.18;1495.55;1248.61;1209.88;788.46;3227.38;1219.83;580.55
2006-02-15;1180.51;1192.57;913.14;1504.23;1241.87;1201.69;790.94;3216.05;1189.57;578.88
2006-02-16;1195.86;1208.37;928.31;1526.46;1244.34;1202.97;790.94;3206.01;1216.51;587.95
2006-02-17;1197.4;1228.94;934.6;1531.37;1243.44;1203.67;795.89;3216.56;1214.95;582.88
2006-02-20;1202.5;1216.66;939.44;1531.33;1246.32;1209.47;791.93;3213.76;1227.51;589.13
2006-02-21;1210.17;1228.55;947.57;1554.51;1247.74;1209.68;789.45;3223.45;1234.71;587.57
2006-02-22;1215.55;1233.83;959.39;1561.84;1249.84;1204.08;786.97;3215.13;1241.48;579.97
2006-02-23;1208.2;1226.88;963.03;1525.14;1249.8;1200.87;784;3219.33;1235.47;581.1
2006-02-24;1204.89;1232.01;970.21;1510.17;1246.71;1200.63;786.48;3225.03;1231.51;584.72
2006-02-27;1211.38;1232.7;990.69;1520.31;1254.91;1203.22;784;3260.96;1230.9;586.9
2006-02-28;1196.98;1219.75;968.76;1520.63;1241.1;1199.49;781.52;3279.16;1209.79;574.43
2006-03-01;1209.62;1223.04;984.64;1519.72;1258.05;1205.63;784;3324.63;1226.51;575.1
2006-03-02;1204.58;1224.37;979.82;1517.21;1258.89;1202.51;782.02;3354.71;1212.53;581.71
2006-03-03;1206.69;1214.95;979.88;1516.01;1265.26;1206.71;791.43;3391.53;1214.36;578.42
2006-03-06;1207.25;1224.55;989.07;1513.34;1261.12;1203.6;814.73;3368.49;1215.79;580.13
2006-03-07;1198.79;1222.47;970.47;1504.78;1261.48;1171.19;813.24;3399;1201.73;571.67
2006-03-08;1193.73;1212.07;956.43;1498.61;1274.61;1168.35;814.73;3388.05;1183.37;565.19
2006-03-09;1197.96;1211.23;965.53;1516.97;1277.07;1179.1;818.69;3406.24;1181.53;566.66
2006-03-10;1213.48;1218.55;971.85;1544.89;1290.59;1179.16;829.1;3428.53;1199.83;570.16
2006-03-13;1223.54;1220.52;986.53;1549.55;1301.72;1191.46;827.61;3437.11;1212.08;572.58
2006-03-14;1222.89;1223.34;987.71;1544.76;1289.81;1192.86;834.55;3447.55;1222.9;566.74
2006-03-15;1220.73;1221.97;984.67;1534.48;1292.08;1193.22;832.57;3430.91;1220.19;569.65
2006-03-16;1221.55;1221.54;983.57;1541.26;1290.27;1193.91;829.1;3435.06;1222.15;563.17
2006-03-17;1226.82;1218.24;990.45;1545.97;1297.19;1205.64;834.05;3470.48;1227.23;557.68
2006-03-20;1229.48;1219.94;990.97;1543.69;1294.55;1232.76;829.59;3496.13;1237.93;562.66
2006-03-21;1229.14;1218.51;988.01;1546.37;1295.76;1246.16;831.58;3517.16;1235.19;565.24
2006-03-22;1230.78;1221.68;986.61;1545.21;1302.97;1257.44;845.45;3517.04;1232.96;572.41
2006-03-23;1225.47;1226.01;986.73;1538.35;1290.31;1255.28;842.48;3492.53;1231.55;569.83
2006-03-24;1228.87;1238.86;995.41;1548.12;1290.99;1256.88;850.9;3505.02;1231.25;576.33
2006-03-27;1220.37;1241.62;990.24;1532.34;1279.15;1253.33;844.96;3535.19;1225.78;568.76
2006-03-28;1219.48;1244.89;996.2;1532.07;1279.93;1253.49;839.01;3509.75;1220.06;567.33
2006-03-29;1220.61;1241.81;999.49;1534.07;1280.09;1254.01;840.5;3525.71;1221.81;560.89
2006-03-30;1228.21;1241.14;1009.73;1546.89;1286.95;1256.88;843.47;3544.14;1228.39;568.07
2006-03-31;1227.07;1238.36;1009.9;1549.51;1278.63;1259.81;837.52;3548.63;1231.93;568.25
2006-04-03;1235.62;1256.33;1029.22;1552.64;1282.26;1257.32;838.02;3542.59;1243.78;575.47
2006-04-04;1232.39;1257.1;1028.46;1548.36;1274.33;1255.1;837.03;3676.64;1243.41;573.04
2006-04-05;1238.26;1256.33;1026.08;1544.42;1280.29;1260.5;843.47;3689.25;1258.21;575.82
2006-04-06;1240.18;1246.69;1027.11;1547.21;1283.2;1261.36;840.99;3683.83;1260.67;579.42
2006-04-07;1240.81;1252.18;1036.14;1541.63;1282.11;1269.83;842.97;3708.84;1262;579.23
2006-04-10;1240.83;1240.12;1029.57;1552.14;1286.45;1264.88;838.51;3735.05;1257.66;571.62
2006-04-11;1229.01;1242.75;1016.81;1554.61;1273.96;1260.44;835.05;3753.43;1236.91;562.02
2006-04-12;1225.35;1238.58;1014.63;1555.6;1265.45;1254.14;831.58;3735.35;1235.18;557.59
2006-04-13;1230.17;1234.72;1021.32;1559.93;1273.73;1262.97;829.59;3744.27;1237.91;559.69
2006-04-18;1224;1235.01;1016.37;1556.77;1256.67;1259.28;825.13;3766.19;1238.93;553.11
2006-04-19;1237.41;1227.94;1031.74;1574.64;1265.27;1267.02;832.57;3809.64;1257.97;561.15
2006-04-20;1242.62;1226.34;1034.14;1578.85;1265.64;1264.41;846.44;3880.17;1269.39;576.03
2006-04-21;1248.64;1228.93;1049.96;1583.75;1272.68;1270.87;857.35;4045.11;1271.54;581.26
2006-04-24;1246.53;1233.75;1051.54;1586.16;1267.63;1269.67;856.35;4014.97;1267.97;576.9
2006-04-25;1241.34;1232.53;1060.45;1571.01;1259.92;1270.24;840.5;3966.96;1264.78;563.89
2006-04-26;1247.18;1238.88;1072.1;1577.72;1260.29;1284.32;848.43;3937.7;1273.51;568.03
2006-04-27;1248.28;1223.78;1065.97;1571.96;1268.56;1273.14;849.91;3806.72;1276.97;560.98
2006-04-28;1244.62;1216.71;1063.51;1561.21;1261.62;1275.6;851.97;3810.63;1279.4;554.31
2006-05-02;1248.59;1213.13;1066.74;1571.77;1269.65;1271.94;847.85;3822.7;1278.63;553.45
2006-05-03;1233.77;1207.05;1060.94;1550.75;1248.89;1288.36;839.1;3854.12;1265.05;551.56
2006-05-04;1237.49;1219.45;1068.51;1551.45;1247.9;1290.68;842.71;3857.66;1272.56;554.5
2006-05-05;1251.47;1237.44;1082.55;1560.13;1248.65;1288.58;844.25;3876.18;1303.37;562.45
2006-05-08;1259.23;1234.62;1096.4;1564.26;1251.78;1305.62;843.73;3937.45;1316.19;575.84
2006-05-09;1262.4;1242.08;1098.9;1560.52;1267.94;1303.94;848.88;3949.98;1310.33;575.32
2006-05-10;1260.65;1262.15;1103.91;1561.34;1259.6;1300.08;859.18;3935;1308.1;573.62
2006-05-11;1259.27;1259.68;1113.19;1549.34;1257.07;1301.73;843.73;3859.07;1309.23;575.75
2006-05-12;1236.82;1235.41;1076.34;1522.75;1249.12;1286.59;825.72;3842.51;1278.22;560.58
2006-05-15;1220.36;1217.17;1045.86;1499.78;1238.77;1268.47;823.66;3839.2;1262.39;551.71
2006-05-16;1224.37;1210.93;1033.79;1504.84;1261.54;1258.34;833.95;3820.17;1256.74;541.45
2006-05-17;1190.08;1172.84;995.69;1474.01;1236.75;1239.25;821.6;3748.14;1209.44;522.81
2006-05-18;1178.58;1156.93;975.36;1460.01;1236.76;1203.86;817.48;3508.6;1192.93;502.4
2006-05-19;1180.76;1151.04;983.07;1455.81;1228.26;1218;818.51;3589.57;1206.68;507.63
2006-05-22;1150.46;1108.72;932.74;1444.79;1211.24;1190.21;818.51;3465.91;1160.18;488.05
2006-05-23;1172.49;1148.51;976.07;1478.99;1220.96;1189.35;815.94;3491.07;1181.26;503.57
2006-05-24;1159.53;1140.63;954.86;1457.87;1208.52;1184.41;813.36;3413.41;1171.86;505.54
2006-05-26;1189.88;1171.15;991.2;1495.01;1233.66;1217.52;824.69;3570;1204.26;528.52
2006-05-29;1191.99;1177.34;997.64;1493.39;1234.85;1228.81;820.57;3574.92;1207.2;527.96
2006-05-30;1168.58;1154.45;975.74;1469.08;1217.22;1206.42;811.3;3528.71;1175.56;513.49
2006-05-31;1179.52;1160.44;988.69;1474.51;1221.39;1225.34;807.19;3567.1;1196.98;516.05
2006-06-01;1181.34;1156.05;988.14;1476.54;1218.92;1219.12;816.97;3579.84;1204.31;519.55
2006-06-02;1189.62;1154.35;994.8;1495.33;1231.11;1231.31;823.14;3592.97;1206.7;520.96
2006-06-06;1163.36;1124.24;954.36;1465.63;1218.83;1215.48;816.97;3509.12;1171.54;502.48
2006-06-07;1169.94;1124.5;948.44;1488.93;1233.61;1215.02;826.75;3495.38;1169.06;499.53
2006-06-08;1138.34;1093.67;903.14;1443.79;1213.9;1191.97;819.54;3409.38;1133.71;482.12
2006-06-09;1152.58;1107.15;923.18;1469.73;1222.27;1219.11;830.87;3410.74;1146.62;495.98
2006-06-12;1136.67;1095.58;905.49;1462.16;1208.8;1199.93;831.38;3366.02;1122.94;484.86
2006-06-13;1109.72;1077.01;880.15;1430.88;1189.85;1180.28;818;3325.01;1085.7;469.7
2006-06-14;1112.25;1080.03;892.68;1435.47;1185.51;1174.33;810.79;3311.55;1090.84;471.2
2006-06-15;1136.5;1108.55;931.26;1473.22;1191.89;1189.8;816.45;3435.29;1122.58;486.08
2006-06-16;1133.18;1104.34;928.19;1468.01;1192.06;1191.97;815.42;3442.38;1115.8;490.27
2006-06-19;1142.5;1106.85;938.76;1480.89;1193.89;1193.83;814.39;3397.28;1132.82;490.29
2006-06-20;1146.92;1102.04;939.64;1481.46;1200.62;1186.23;815.42;3372.76;1140.24;491.62
2006-06-21;1150.8;1101.13;944.87;1488.99;1202.99;1188.57;817.48;3376.2;1144.51;492.19
2006-06-22;1159.35;1107.83;950.27;1497.42;1215.97;1203.26;823.14;3378.65;1150.97;497.49
2006-06-23;1159.98;1103.15;956.44;1493.78;1222.04;1204.31;821.6;3394.21;1146.75;500.75
2006-06-26;1157.09;1090.29;952.86;1495.87;1219.66;1205.84;822.63;3424.21;1141.9;499.88
2006-06-27;1149.19;1092.96;949.05;1487.82;1207.38;1204.66;815.42;3411.7;1134.07;501.66
2006-06-28;1152.37;1100.6;945.6;1494.93;1211.98;1208.83;813.88;3423.52;1137.03;496.42
2006-06-29;1168.67;1119.93;962.8;1509.37;1229.51;1211.7;821.6;3416.82;1154.54;503.3
2006-06-30;1185.71;1131.82;988.29;1537.41;1240.45;1233.29;828.81;3446.37;1171.94;504.64
2006-07-03;1196.17;1146.7;994.85;1537.25;1253.53;1253.3;835.5;3485.95;1186.58;509.41
2006-07-04;1198.52;1147.32;996.28;1535.17;1259.33;1251.75;837.04;3625.61;1187.95;514.12
2006-07-05;1188.01;1133.94;980.26;1527.53;1250.85;1243.7;830.87;3554.3;1175.77;507.29
2006-07-06;1194.64;1131.3;985.48;1527.53;1265.26;1236.33;838.07;3551.35;1180.83;507.83
2006-07-07;1187.73;1133.8;978.06;1530.12;1256.1;1232.3;835.5;3667.42;1169.37;507.12
2006-07-10;1194.86;1138.58;986.58;1531.01;1266.91;1236.38;844.25;3742.15;1176.47;505.92
2006-07-11;1190.28;1141.25;974.67;1531.25;1273.53;1247.02;836.53;3686.67;1160.39;501.2
